sample_idx,f1,f2,f3,f4,status
59,0.5392876955111611,0.027176375326938507,-0.7492839083901068,0.09131497379204617,train
60,-0.021719399236270365,-0.2497857789814254,-0.2856322950839014,0.024066640123326155,train
61,0.04535379656829114,0.4467742109143893,0.19261500192118475,-0.04953943243828318,train
62,0.08866983715646704,-0.27945867818427483,-0.5486485242255269,0.05896476703673528,train
63,0.49205513448311966,-0.31092151919787114,0.23874103596257035,-0.7123377186902431,train
64,0.18800605797516023,-0.1803802764111883,-0.07185898622724676,0.03404571923232272,train
65,0.041437483832537814,-0.020760801326160136,-0.3482135988491281,0.2148061591798014,train
66,0.11999080761230607,-0.11289342607311126,0.003861366250532128,-0.10046225264009342,train
67,0.23680393737069058,-0.2585912226074527,0.0010358833982480609,0.034835916972128844,train
68,0.3403908605810841,-0.35747156469994645,0.005212785845542606,0.05081683076354304,train
69,0.36481446480319524,-0.20318055605335583,0.24940391168919096,-0.5821493717551772,train
70,-0.012089715586462546,0.2384429609100273,0.6053318492970989,-0.4384988305907154,train
71,0.38744941735403704,-0.5325133690931215,-0.02140048893817703,0.007490368585786111,train
72,-1.570713430798179,-0.2865459402675792,0.20762963647024094,1.5503970494849746,train
73,0.4113927958429966,-0.35017670634686926,-0.03932139128966744,-0.41730744995814567,train
74,-0.5998907053052854,-0.105921437226556,-0.010121196457943214,0.5650454857822822,train
75,0.014579250213363676,0.2633654151484238,0.3927095134354309,-0.03857155267328369,train
76,-0.3458302642326446,0.29167878820668025,-0.0249426965238391,0.35611939402685466,train
77,-0.6529969385553224,-0.013045883392782565,1.488689738042647,-0.4017269668775862,train
78,-0.6624775994453757,0.7980870177335174,0.6834786995485901,0.20931593613448352,train
79,-0.006630412657098295,0.6278351550734579,1.438989294163177,-0.9611313554540216,train
80,-0.5313031258888465,0.8821147752629785,1.189135074648805,-0.31035748596667834,train
81,0.03365895251449319,0.6019298731224499,0.9462193966360408,-0.3801369626582668,train
82,-0.3563891765695484,0.8836794562619359,1.570830322440334,-0.18914635783479306,train
83,0.08205842216346926,0.6288694323017571,0.48540772637603213,0.2313270266822509,train
84,0.05860657725786833,-0.08739813354139381,-0.10493915073734872,0.00904871437493969,train
85,-0.922932105124113,0.41002363849635226,-0.1441535077902315,1.6782266698027999,train
86,0.08790110764330084,-0.07265868961904964,-1.0763376975824754,1.2476319087489944,train
87,0.2579767186562125,-0.39551893565410934,-0.02505541917147297,0.036031563299628866,train
88,0.016757490964395078,-0.017873789675850682,-0.014500857364453223,0.25996452666970826,train
89,-0.16368921908998812,-0.10334561813144783,-0.6269956248417242,0.6455027815900609,train
90,-1.1223963378818544,-0.20315565714006367,0.12917810880469455,1.122195445653761,train
91,0.06021829352789654,-0.16183115371066048,-0.0226606441661672,0.00631918091626491,train
92,0.10897630958085036,-0.11284738417265872,-0.0636089552387607,0.01571176543502112,train
93,0.8348999649130175,-1.076485810211866,-0.029524690797886888,-0.12414830897361573,train
94,1.0135201752183476,-0.9035462242652568,-0.20502276122527874,-0.9474039022646075,train
95,0.0006350004713539439,-0.0031538856047342387,0.00011754109881470607,-5.831724017468613e-05,train
96,0.6513002596068405,-0.7007638995937453,-0.449880906005201,-0.371462896197168,train
97,0.051552956635063624,0.1052250852812382,0.3899265640682652,-0.34688587839929164,train
98,0.642626777656048,-0.6821358321554759,0.007899690093306488,-0.38488198986182176,train
99,0.20510016862837915,-0.5689975133398603,-0.07556675185719552,0.5712035841981261,train
100,-0.018078715418465285,-0.059212782786454365,-0.19582594155915833,0.16572918063134479,train
101,-1.4188142409859164,-0.26289546723429313,-0.09255261877080478,1.609441144520397,train
102,1.5789975278821902,-1.5724444029985953,-0.7557679076630022,0.28588858863804056,train
103,0.584588368710975,0.054951819238822364,-0.17134634746086036,0.06480261807003057,train
104,-0.10000581990338331,-0.5587112275788194,-0.15120441236001964,-0.5553189815729223,train
105,1.0412630838382007,-1.0519843692900361,-0.5382229115876022,-0.7289309025148218,train
106,0.581429903134628,0.1210890908149358,0.22996343839638922,-0.8028220717482323,train
107,0.3953250584717456,0.05588468492614701,-0.23830500983291075,-0.2514056923868123,train
108,-0.04726768481490026,0.02808229869495385,0.5852119314036099,-0.6935603515493614,train
109,0.4151856881735194,-0.43730176660073694,0.008112975307997344,-0.255399700234773,train
110,0.8118747452693572,-0.6888059065993726,-0.07161457015834971,-0.8280127153325276,train
111,0.3470889677569353,-0.20371365820316564,0.20973170227451565,-0.5333064668267447,train
112,-0.006048739149361056,0.00021341890596238144,-0.012491043287239163,-0.0005326315829348432,train
113,0.4774347450522146,-0.213507683175521,0.4651472392875691,-0.865381116972225,train
114,-0.2756898791950584,0.04365743276900336,-0.47946615013070737,0.6570321376615289,train
115,0.47612046240044387,-0.15925244361818092,0.08269700805245139,-0.9690302415874587,train
116,-0.050676578310979215,-0.2496595877455996,0.001036343267774964,-0.3338316585955977,train
117,0.004189345377931392,0.23076998473878027,0.5360518826016281,-0.04016349229241967,train
118,-0.22486149360761765,0.47477854010495457,0.7719108357954073,-0.3317758852465464,train
119,0.32431168502294727,-0.35298812312153954,0.0013837657057633734,-0.17697383210381326,train
120,-0.5023294150612905,-0.041132196404774446,0.45682141357530315,-0.07266694467413996,train
121,0.032896678561271,-0.046015815440346663,-0.6261863446244103,0.43146802917349053,train
122,0.5572725098878433,-0.17534661491175485,0.7385324569765459,-1.15602659479347,train
123,-0.04243364847469577,-0.02589938126781597,-0.16406257723586654,0.16847310885772857,train
124,0.30614579285607657,-0.2620129212757668,-0.0330280595003489,-0.30773734633637434,train
125,-0.10575537076123825,-0.5560214735959463,-0.0756753165433764,-0.6460767161234374,train
126,0.6210301863313232,-0.4987365379374406,0.019775468836966615,-0.6889991062593153,train
