sample_idx,0,1,2,3,4,5,status
114,-0.23686473505700922,-0.23485625245655317,0.3059813378675439,0.6203094349488476,-0.29528185710426325,-0.1796934283348377,train
115,0.3721790266530821,0.15608698562452794,0.6753650730151486,-0.9278043644479663,-0.1932129471559063,-0.06892060152343071,train
116,-0.6893108002723077,-0.06031822490094718,-0.08064054164501055,0.23169388188052256,,0.27500518627624704,train
117,-0.3627024463674806,0.08726386604683159,0.621752671197541,-0.42586647917553044,-0.3171100277671414,0.35819158645111293,train
118,-0.09349332886788991,0.3083663564728364,-0.010972582544890197,0.2879550003502158,-0.47348443100002463,-0.03412219179214793,train
119,0.20051705012553997,-0.25754197037325893,-0.4866837698929784,0.5849435515208616,0.1439981821656608,-0.16380723674939596,train
120,,0.8150363138882051,-0.868395052719013,-0.5118785411094982,,0.9408557285274459,train
121,0.20728780482769715,0.4386144369006789,-0.4966613263455094,-0.5267467931277541,0.32886737156727275,0.07075006540605322,train
122,,-0.36020228817722993,-0.19081314425349388,-0.28223781984275925,,0.11231445408129304,train
123,-0.40306552279513896,-0.6791624821591491,0.8153753018385302,0.8682720992241633,-0.17749306134181508,-0.4515549998410082,train
124,-0.10791646158617109,0.2871361365447585,0.7077214023762356,0.023036300760795658,-0.3365353423107509,-0.5851285403532666,train
125,,-0.40598260361259153,-0.7970830804090991,0.669492869478089,0.6254672669471792,0.2515560132746107,train
126,,0.20059100316565825,0.10927186992593085,-0.04372964770259702,0.4472493265867904,0.05850310771490119,train
127,0.40217377736436366,0.36187391557490356,0.22701547723141513,-0.8664904179607789,0.134732294408071,-0.2311662167627732,train
128,,0.3161789876355444,0.353034287925564,0.11327023842500217,-0.33726664583085053,0.12587906091945145,train
129,0.1545080239806066,0.2545165774707558,-0.40523366100334346,0.28779851544033236,0.2001821168056566,-0.46887838857007913,train
130,-0.23529046647492496,-0.2532448215355194,0.6418505023402166,0.14455640671989317,-0.21442695876560997,-0.10555963752189726,train
131,0.29639925619931623,0.20441827311313002,-0.2699337472433169,0.1538059427818234,-0.07325233698794797,-0.28943677477612434,train
132,0.2842333797829441,0.24146888298551916,-0.8587730192938244,-0.07133216392568714,,0.5361120468874909,train
133,,0.183621899276673,-0.27102117615737487,-0.4265834215624913,0.35022292892821993,0.32416861193928515,train
134,0.5431988791809113,0.49564304682402305,-0.15152455958648092,-0.7250751897501341,-0.2164135071748291,0.08164364009282343,train
135,-0.17534642494409058,-0.3379178056489627,-0.004257030914095017,-0.40446525797422117,,0.09817932424627673,train
136,-0.23712916644569634,0.06936100278661052,0.05113696923754102,-0.6802676733761022,,0.621246843895904,train
137,,-0.5377663752202195,-0.4497061548693291,0.43606510334194337,0.5219060272946934,0.38538623215561874,train
138,0.6512184252448849,-1.1725411103731482,0.28258295359137087,0.8006228014767516,-0.43593119588694973,-0.09612295370826128,train
139,-0.4121338337455551,-0.48935263371189786,-0.2629599845208064,0.5585919984581665,0.8325017601263724,-0.22757260635565454,train
140,0.5807838731643497,-0.2955777854045907,0.5477056916881834,-0.4185485471041692,-0.21864851115933437,-0.16729088893622124,train
141,1.2320402194899798,0.1602187808175788,-0.6020906445042937,0.17493140958438846,-0.38045069543108473,-0.5076136724532936,train
142,0.24664045665896633,-0.15124373858723233,-0.07324528222362173,-0.24034037132029432,,0.031143593452360202,train
143,-0.6026837332695735,0.6380072756093697,-0.22303729223276758,-0.47234573889820064,0.2542669717207976,0.3712362222367408,train
144,-0.1308476135420698,0.5949726069702542,-0.49082775033342146,-0.06568418738613735,-0.07951592780224818,0.1632974984373348,train
145,0.41726188683834686,-0.184298301789607,0.66362906617984,0.27679981373814644,,-0.6523008236754033,train
146,-0.05415603697126656,-0.1460623572772142,-0.13258946197506594,-0.132312609002216,0.05987143404928899,0.39907473058170767,train
147,,-0.47531811756035103,-0.5023254349998838,0.14609383362595466,0.6804606343499011,-0.12163747155236526,train
148,-0.6898104544420004,-0.32568444599734525,0.04916197242491488,0.14523866791285567,0.28355116565529087,0.49555066169375883,train
149,0.08722432425197504,0.7447754790569714,-0.11110464515143485,-0.24176562581747796,,-0.4884966711856841,train
150,,-0.15808638010102366,-0.3021498672964056,0.5040800875830976,,0.7383553688237012,train
151,0.12921147972493485,-0.358471617228462,0.2622713447978238,-0.34402164090075804,-0.11552262054774531,0.4243481000253595,train
152,,-0.33132474883434404,0.444492486900461,0.46983578180936597,,0.19051078048873266,train
153,0.8153856422029366,-0.6969115003482125,0.0322334135482617,-0.28306201488940147,0.28031529277694645,-0.09116509658778707,train
154,-0.20219602214609386,0.7738457293623098,-0.24981920949099812,0.0006723540107674009,-0.24672245451965807,-0.09093268230835344,train
155,-0.3093078113283394,-0.11235694067030289,0.222124712558255,0.4067594516940902,-0.16716371733562896,-0.06305480635584518,train
156,-0.6530273731502293,-0.17661182086898408,0.313619363872786,0.22327392651837102,-0.014126947808054902,0.26154405870539216,train
157,0.3152670489274473,0.6628922610361923,0.22703555482413496,-0.14082262495607117,0.28128477836945415,-1.305289351330354,train
158,,-1.5538221542968085,-0.7504081542847922,0.3039239443689111,,-0.33732317527728495,train
159,-0.5379426996292046,0.4531137903763309,-0.511645661195195,0.7997821502778242,-0.24333121837141036,0.005798612505034884,train
160,0.8267645515741341,0.1620182184054138,-0.43182795353699244,-0.02666087811472967,0.07936325670526043,-0.5476634391904179,train
161,,-0.2918432446912177,0.504373940996492,0.013932222570383013,-0.06335359499003536,-0.005215460004982186,train
162,0.15886167837599896,0.375722026959654,-0.47616721409349816,-0.517560835567624,0.5861669559418599,-0.09996711371662281,train
163,-0.5646620096789067,0.3213429137923296,0.2825639683541563,-0.7285501351778522,0.1845055043624052,0.466121738934178,train
164,0.2587018423037091,0.391337935220928,-0.6245065970057257,0.19059861445969833,-0.03885662965251721,-0.15603591823148893,train
165,0.0821652957566168,0.35760131566658604,0.5466717097039584,0.24361525597888667,,-0.2174312490302851,train
166,0.2863153020309949,-0.00038300954299408385,-0.03215754943108487,0.267150011092301,-0.09552215131341918,-0.4045738364371414,train
167,-0.24919926329423436,0.26647322793635364,-0.10619642186760792,0.03223411739779802,0.2427412316304708,-0.19253822479954275,train
168,0.42867201146783057,0.27515887991314986,-0.5528241194554527,0.7267553498813888,-0.15343337722024264,-0.6886250688834779,train
